synthesis conjectures	[28.          0.61204492  2.          0.        ]
confluence modulo equivalence	[25.          0.66941034  2.          0.        ]
semantic informativity	[11.          0.63629724  0.         -1.        ]
relational parametricity	[8.         0.57677595 1.         0.        ]
cubical sets	[11.          0.59154154  1.         -1.        ]
exponential blowup	[33.          0.60423439  4.         -1.        ]
multistep strategies	[13.          0.62118483  0.         -1.        ]
recursive definitions	[24.          0.60862716  0.         -1.        ]
another one	[45.          0.66578787  1.         -3.        ]
coalition logic	[47.          0.69153157  6.         -1.        ]
propositional control	[47.          0.71154505  5.         -1.        ]
marek	[33.          0.67860141  2.         -1.        ]
geometric reasoning	[25.          0.61055048  1.          0.        ]
gene	[43.          0.64627989  3.         -6.        ]
feasible reactivity	[ 8.        0.698591  0.       -1.      ]
basic logic	[17.          0.60850585  2.         -3.        ]
first computign	[13.          0.67966065  0.          0.        ]
carried	[0 0 0 0]
asymptotically	[12.          0.58195194  0.         -5.        ]
considerable	[25.          0.56405034  0.         -8.        ]
greatest	[12.          0.54975021  0.         -2.        ]
cycle	[44.         0.6467535  0.        -8.       ]
this end	[9.         0.57402149 0.         0.        ]
nevertheless	[7.         0.52819349 0.         0.        ]
approximate model	[15.          0.64369177  1.         -1.        ]
performed	[8.        0.5387853 1.        0.       ]
perspective	[18.          0.57782891  0.         -3.        ]
achieve	[ 7.          0.56267514  0.         -1.        ]
redundancy properties	[26.         0.6482192  0.        -6.       ]
inexpressibility results	[17.          0.70407383  1.         -2.        ]
bisimularity	[36.         0.6802811  3.        -6.       ]
icalp11	[23.          0.63867901  0.         -2.        ]
the equivalence	[18.         0.5621359  0.         0.       ]
free language l	[50.         0.6762887  3.        -2.       ]
decidability properties	[40.          0.56860554  2.         -2.        ]
projections	[27.          0.65789681  2.         -3.        ]
new semantics	[50.          0.60983853  1.         -2.        ]
such counterexamples	[29.          0.63862597  2.          0.        ]
transition relation	[25.         0.5799851  0.        -3.       ]
driven	[11.          0.54127127  0.         -2.        ]
abstract machines	[9.         0.64688489 0.         0.        ]
state markov chains	[21.          0.65734909  1.         -2.        ]
pointer	[46.          0.61579142  4.         -7.        ]
unbounding quantifier	[10.          0.65339986  0.         -2.        ]
musl	[13.          0.68598105  1.         -1.        ]
propositional domain	[33.          0.65875539  0.         -1.        ]
ranking templates	[48.          0.69677509  2.         -3.        ]
stating	[16.         0.6484611  1.        -1.       ]
priority channel systems	[16.         0.6209108  1.        -1.       ]
first reduction	[41.          0.75763381  2.         -2.        ]
lu	[15.          0.63780921  0.         -5.        ]
scott topology	[30.          0.60774907  0.          0.        ]
aperiodicity restriction	[18.          0.62061715  0.         -2.        ]
converse - pdl	[16.         0.7264929  1.        -1.       ]
different state	[13.          0.60437094  0.         -2.        ]
rise	[23.          0.62670362  1.         -3.        ]
the fragment	[19.          0.54288697  0.          0.        ]
zones	[13.          0.56307801  1.         -3.        ]
inherent	[ 3.          0.53653393  0.         -2.        ]
seems	[ 6.         0.5612204  0.        -2.       ]
pfg	[26.         0.6558717  0.        -1.       ]
possibly non	[21.          0.56156623  0.         -1.        ]
different classes	[18.          0.56140911  0.         -1.        ]
formal abstractions	[34.          0.59384467  2.          0.        ]
free exptime	[19.          0.60194002  2.         -1.        ]
recursive specifications	[21.          0.62116579  0.          0.        ]
pushout	[21.          0.64042583  0.         -2.        ]
yices	[9.         0.69184091 1.         0.        ]
a counterexample	[5.         0.58107362 1.         0.        ]
compression	[ 9.          0.67473246  0.         -3.        ]
carrying	[12.          0.58595133  0.         -1.        ]
open sets	[35.          0.58068024  1.         -1.        ]
checking satisfiability	[28.          0.59881967  4.          0.        ]
tptp	[23.          0.67750274  1.         -3.        ]
flow synthesis	[17.          0.66121999  3.         -2.        ]
\varphi$	[21.          0.55322129  0.         -2.        ]
uncertainty	[15.          0.59918495  0.         -1.        ]
open problem	[14.          0.63850448  0.         -2.        ]
potential	[20.          0.58136943  0.         -3.        ]
get	[2.         0.51724637 0.         0.        ]
kleisli	[50.          0.57964542  1.         -8.        ]
involved	[12.          0.53970216  0.         -3.        ]
consistency	[0 0 0 0]
a large number	[28.          0.56374004  0.          0.        ]
consequences	[12.          0.57623798  0.         -5.        ]
made	[ 8.          0.57179499  1.         -2.        ]
lemma discovery	[45.         0.6565972  2.        -2.       ]
boolean constants	[10.          0.64327236  0.          0.        ]
comprehension	[18.          0.58839166  0.         -2.        ]
commonly used	[ 6.         0.5884437  0.        -1.       ]
a process	[2.         0.50534737 1.         0.        ]
multithreaded procedural programs	[20.          0.72085523  1.          0.        ]
coq proof assistant	[ 4.          0.61920846  0.         -1.        ]
algorithm computes	[49.          0.65085563  1.         -1.        ]
never	[0 0 0 0]
term rewriting system	[32.          0.60701748  0.         -2.        ]
written	[ 6.          0.56899473  0.         -2.        ]
taken	[ 5.          0.54627879  0.         -1.        ]
eak	[38.          0.70848458  1.         -1.        ]
logical formulas	[15.          0.60182797  1.         -1.        ]
recent results	[ 7.          0.60069281  0.         -1.        ]
traditional techniques	[12.          0.58707322  0.         -1.        ]
nonmonotonic reasoning	[17.          0.73832884  0.          0.        ]
boolean combinations	[13.          0.60253425  1.          0.        ]
greatest fixed points	[27.         0.6120756  0.         0.       ]
several examples	[ 7.          0.70366693  1.         -1.        ]
pj	[20.          0.62292549  1.         -3.        ]
bijection	[18.          0.72414553  1.         -9.        ]
synchronous interaction	[17.          0.62046312  1.         -3.        ]
constant	[48.          0.59588673  3.         -5.        ]
recent years	[12.          0.54975757  0.          0.        ]
distribution	[21.          0.57189832  3.         -5.        ]
argumentation framework	[32.          0.69683611  1.         -3.        ]
incremental	[16.          0.53655346  1.         -6.        ]
message sequence charts	[14.          0.58829492  2.          0.        ]
the model checking problem	[49.          0.61978746  4.          0.        ]
dependent choice	[15.          0.63732661  1.          0.        ]
theoretical framework	[10.          0.63740019  1.         -1.        ]
priority messages	[27.          0.72346487  1.         -3.        ]
equivalence checking	[12.          0.61488142  0.         -1.        ]
negative rates	[50.          0.63121832  1.         -2.        ]
tsl	[42.         0.6433182  1.        -3.       ]
equivalence properties	[26.          0.66926889  2.         -1.        ]
ccts	[12.          0.67258125  1.         -4.        ]
computational effects	[11.          0.60109417  0.         -1.        ]
specific states	[8.         0.57528337 0.         0.        ]
monotonic abstraction	[15.          0.66787926  0.          0.        ]
time verification	[18.          0.59615596  0.         -3.        ]
strss	[15.          0.68713391  0.          0.        ]
nonuniform	[25.          0.70379106  0.         -4.        ]
equality tests	[28.          0.76081229  0.         -1.        ]
many cases	[23.          0.58231841  1.          0.        ]
boolean constraint propagation	[17.          0.63282958  3.          0.        ]
checked	[ 5.          0.53962502  0.         -1.        ]
type hierarchy	[24.          0.64530965  1.         -4.        ]
scheme	[21.          0.54099516  0.         -6.        ]
serve	[0 0 0 0]
pf form	[12.          0.75795278  0.         -3.        ]
the setting	[7.         0.52013803 0.         0.        ]
data words	[15.          0.59670869  2.          0.        ]
secure routing protocols	[19.         0.6507342  0.         0.       ]
success probabilities	[22.          0.67055898  2.         -4.        ]
stations	[25.          0.56118256  2.         -1.        ]
normed bpa	[15.          0.65268828  0.          0.        ]
large systems	[16.          0.56947392  1.         -2.        ]
constraint systems	[13.          0.58273933  1.         -3.        ]
computational logic	[18.          0.58895341  0.          0.        ]
nilsson	[26.          0.63609358  1.         -4.        ]
the lambda - calculus	[47.          0.61062342  2.          0.        ]
traditional qcdcl	[33.          0.61981738  0.         -1.        ]
pointer equality	[18.          0.67659599  1.         -2.        ]
holcf	[18.          0.70464689  0.         -2.        ]
a role	[19.          0.54873688  2.          0.        ]
a type system	[27.          0.59197953  3.          0.        ]
aims	[16.          0.56672946  0.         -1.        ]
classical algorithm	[47.          0.64971752  2.         -3.        ]
order rewritings	[46.         0.7054763  4.        -1.       ]
overhead	[14.         0.6095962  0.        -1.       ]
clear	[ 7.          0.58074512  0.         -4.        ]
related problems	[ 7.         0.6693285  1.        -1.       ]
the range	[21.          0.60702544  1.          0.        ]
